whereItHappened,ts,f0_
spelling-bee,2024-07-01T18:55:00,9901
spelling-bee,2024-07-01T18:56:00,9921
spelling-bee,2024-07-01T18:57:00,9677
spelling-bee,2024-07-01T18:58:00,9543
spelling-bee,2024-07-01T18:59:00,9714
spelling-bee,2024-07-01T19:00:00,9582
spelling-bee,2024-07-01T19:01:00,9637
spelling-bee,2024-07-01T19:02:00,9599
spelling-bee,2024-07-01T19:03:00,9610
spelling-bee,2024-07-01T19:04:00,9597
spelling-bee,2024-07-01T19:05:00,9597
spelling-bee,2024-07-01T19:06:00,9720
spelling-bee,2024-07-01T19:07:00,9737
spelling-bee,2024-07-01T19:08:00,9631
spelling-bee,2024-07-01T19:09:00,9651
spelling-bee,2024-07-01T19:10:00,9557
spelling-bee,2024-07-01T19:11:00,9711
spelling-bee,2024-07-01T19:12:00,9835
spelling-bee,2024-07-01T19:13:00,9901
spelling-bee,2024-07-01T19:14:00,9840
spelling-bee,2024-07-01T19:15:00,9934
spelling-bee,2024-07-01T19:16:00,9769
spelling-bee,2024-07-01T19:17:00,9684
spelling-bee,2024-07-01T19:18:00,9860
spelling-bee,2024-07-01T19:19:00,9781
spelling-bee,2024-07-01T19:20:00,9705
spelling-bee,2024-07-01T19:21:00,9674
spelling-bee,2024-07-01T19:22:00,9611
spelling-bee,2024-07-01T19:23:00,9629
spelling-bee,2024-07-01T19:24:00,9617
spelling-bee,2024-07-01T19:25:00,9861
spelling-bee,2024-07-01T19:26:00,9842
spelling-bee,2024-07-01T19:27:00,9468
spelling-bee,2024-07-01T19:28:00,9615
spelling-bee,2024-07-01T19:29:00,9759
spelling-bee,2024-07-01T19:30:00,9807
spelling-bee,2024-07-01T19:31:00,9599
spelling-bee,2024-07-01T19:32:00,9387
spelling-bee,2024-07-01T19:33:00,9331
spelling-bee,2024-07-01T19:34:00,9489
spelling-bee,2024-07-01T19:35:00,9432
spelling-bee,2024-07-01T19:36:00,9513
spelling-bee,2024-07-01T19:37:00,9636
spelling-bee,2024-07-01T19:38:00,9656
spelling-bee,2024-07-01T19:39:00,9601
spelling-bee,2024-07-01T19:40:00,9642
spelling-bee,2024-07-01T19:41:00,9629
spelling-bee,2024-07-01T19:42:00,9691
spelling-bee,2024-07-01T19:43:00,9908
spelling-bee,2024-07-01T19:44:00,9882
spelling-bee,2024-07-01T19:45:00,9751
spelling-bee,2024-07-01T19:46:00,9702
spelling-bee,2024-07-01T19:47:00,9552
spelling-bee,2024-07-01T19:48:00,9561
spelling-bee,2024-07-01T19:49:00,9651
spelling-bee,2024-07-01T19:50:00,9789
spelling-bee,2024-07-01T19:51:00,9602
spelling-bee,2024-07-01T19:52:00,9658
spelling-bee,2024-07-01T19:53:00,9796
spelling-bee,2024-07-01T19:54:00,9918
spelling-bee,2024-07-01T19:55:00,9736
spelling-bee,2024-07-01T19:56:00,9523
spelling-bee,2024-07-01T19:57:00,9827
spelling-bee,2024-07-01T19:58:00,9629
spelling-bee,2024-07-01T19:59:00,9727
spelling-bee,2024-07-01T20:00:00,9754
spelling-bee,2024-07-01T20:01:00,9647
spelling-bee,2024-07-01T20:02:00,9527
spelling-bee,2024-07-01T20:03:00,9608
spelling-bee,2024-07-01T20:04:00,9654
spelling-bee,2024-07-01T20:05:00,9447
spelling-bee,2024-07-01T20:06:00,9428
spelling-bee,2024-07-01T20:07:00,9504
spelling-bee,2024-07-01T20:08:00,9505
spelling-bee,2024-07-01T20:09:00,9622
spelling-bee,2024-07-01T20:10:00,9498
spelling-bee,2024-07-01T20:11:00,9498
spelling-bee,2024-07-01T20:12:00,9831
spelling-bee,2024-07-01T20:13:00,9788
spelling-bee,2024-07-01T20:14:00,9653
spelling-bee,2024-07-01T20:15:00,9653
spelling-bee,2024-07-01T20:16:00,9659
spelling-bee,2024-07-01T20:17:00,9856
spelling-bee,2024-07-01T20:18:00,9751
spelling-bee,2024-07-01T20:19:00,9728
spelling-bee,2024-07-01T20:20:00,9699
spelling-bee,2024-07-01T20:21:00,9703
spelling-bee,2024-07-01T20:22:00,9867
spelling-bee,2024-07-01T20:23:00,9942
spelling-bee,2024-07-01T20:24:00,9883
spelling-bee,2024-07-01T20:25:00,9859
spelling-bee,2024-07-01T20:26:00,9677
spelling-bee,2024-07-01T20:27:00,9791
spelling-bee,2024-07-01T20:28:00,9772
spelling-bee,2024-07-01T20:29:00,9774
spelling-bee,2024-07-01T20:30:00,10024
spelling-bee,2024-07-01T20:31:00,9827
spelling-bee,2024-07-01T20:32:00,9982
spelling-bee,2024-07-01T20:33:00,9832
spelling-bee,2024-07-01T20:34:00,9836
spelling-bee,2024-07-01T20:35:00,9756
spelling-bee,2024-07-01T20:36:00,9887
spelling-bee,2024-07-01T20:37:00,9837
spelling-bee,2024-07-01T20:38:00,9989
spelling-bee,2024-07-01T20:39:00,10060
spelling-bee,2024-07-01T20:40:00,10067
spelling-bee,2024-07-01T20:41:00,10035
spelling-bee,2024-07-01T20:42:00,10193
spelling-bee,2024-07-01T20:43:00,10208
spelling-bee,2024-07-01T20:44:00,10077
spelling-bee,2024-07-01T20:45:00,10093
spelling-bee,2024-07-01T20:46:00,10207
spelling-bee,2024-07-01T20:47:00,10219
spelling-bee,2024-07-01T20:48:00,10343
spelling-bee,2024-07-01T20:49:00,10274
spelling-bee,2024-07-01T20:50:00,10246
spelling-bee,2024-07-01T20:51:00,10359
spelling-bee,2024-07-01T20:52:00,10294
spelling-bee,2024-07-01T20:53:00,10354
spelling-bee,2024-07-01T20:54:00,10300
spelling-bee,2024-07-01T20:55:00,10328
spelling-bee,2024-07-01T20:56:00,10370
spelling-bee,2024-07-01T20:57:00,10466
spelling-bee,2024-07-01T20:58:00,10411
spelling-bee,2024-07-01T20:59:00,10312
spelling-bee,2024-07-01T21:00:00,10341
spelling-bee,2024-07-01T21:01:00,10152
spelling-bee,2024-07-01T21:02:00,10137
spelling-bee,2024-07-01T21:03:00,10255
spelling-bee,2024-07-01T21:04:00,10135
spelling-bee,2024-07-01T21:05:00,10328
spelling-bee,2024-07-01T21:06:00,10063
spelling-bee,2024-07-01T21:07:00,10015
spelling-bee,2024-07-01T21:08:00,10283
spelling-bee,2024-07-01T21:09:00,10293
spelling-bee,2024-07-01T21:10:00,10284
spelling-bee,2024-07-01T21:11:00,10318
spelling-bee,2024-07-01T21:12:00,10158
spelling-bee,2024-07-01T21:13:00,10266
spelling-bee,2024-07-01T21:14:00,10291
spelling-bee,2024-07-01T21:15:00,10216
spelling-bee,2024-07-01T21:16:00,10132
spelling-bee,2024-07-01T21:17:00,10289
spelling-bee,2024-07-01T21:18:00,10597
spelling-bee,2024-07-01T21:19:00,10474
spelling-bee,2024-07-01T21:20:00,10498
spelling-bee,2024-07-01T21:21:00,10548
spelling-bee,2024-07-01T21:22:00,10578
spelling-bee,2024-07-01T21:23:00,10529
spelling-bee,2024-07-01T21:24:00,10450
spelling-bee,2024-07-01T21:25:00,10430
spelling-bee,2024-07-01T21:26:00,10502
spelling-bee,2024-07-01T21:27:00,10540
spelling-bee,2024-07-01T21:28:00,10613
spelling-bee,2024-07-01T21:29:00,10497
spelling-bee,2024-07-01T21:30:00,10661
spelling-bee,2024-07-01T21:31:00,10725
spelling-bee,2024-07-01T21:32:00,10483
spelling-bee,2024-07-01T21:33:00,10541
spelling-bee,2024-07-01T21:34:00,10517
spelling-bee,2024-07-01T21:35:00,10585
spelling-bee,2024-07-01T21:36:00,10767
spelling-bee,2024-07-01T21:37:00,10741
spelling-bee,2024-07-01T21:38:00,10795
spelling-bee,2024-07-01T21:39:00,10836
spelling-bee,2024-07-01T21:40:00,10669
spelling-bee,2024-07-01T21:41:00,10937
spelling-bee,2024-07-01T21:42:00,10797
spelling-bee,2024-07-01T21:43:00,10738
spelling-bee,2024-07-01T21:44:00,10840
spelling-bee,2024-07-01T21:45:00,10773
spelling-bee,2024-07-01T21:46:00,10761
spelling-bee,2024-07-01T21:47:00,10940
spelling-bee,2024-07-01T21:48:00,10879
spelling-bee,2024-07-01T21:49:00,10768
spelling-bee,2024-07-01T21:50:00,10955
spelling-bee,2024-07-01T21:51:00,10929
spelling-bee,2024-07-01T21:52:00,11020
spelling-bee,2024-07-01T21:53:00,11319
spelling-bee,2024-07-01T21:54:00,11142
spelling-bee,2024-07-01T21:55:00,11197
spelling-bee,2024-07-01T21:56:00,11140
spelling-bee,2024-07-01T21:57:00,11195
spelling-bee,2024-07-01T21:58:00,11167
spelling-bee,2024-07-01T21:59:00,11095
spelling-bee,2024-07-01T22:00:00,12308
spelling-bee,2024-07-01T22:01:00,11816
spelling-bee,2024-07-01T22:02:00,11689
spelling-bee,2024-07-01T22:03:00,11783
spelling-bee,2024-07-01T22:04:00,11633
spelling-bee,2024-07-01T22:05:00,11682
spelling-bee,2024-07-01T22:06:00,11668
spelling-bee,2024-07-01T22:07:00,11528
spelling-bee,2024-07-01T22:08:00,11588
spelling-bee,2024-07-01T22:09:00,11383
spelling-bee,2024-07-01T22:10:00,11443
spelling-bee,2024-07-01T22:11:00,11404
spelling-bee,2024-07-01T22:12:00,11262
spelling-bee,2024-07-01T22:13:00,11268
spelling-bee,2024-07-01T22:14:00,11366
spelling-bee,2024-07-01T22:15:00,11293
spelling-bee,2024-07-01T22:16:00,11061
spelling-bee,2024-07-01T22:17:00,11307
spelling-bee,2024-07-01T22:18:00,11278
spelling-bee,2024-07-01T22:19:00,11454
spelling-bee,2024-07-01T22:20:00,11341
spelling-bee,2024-07-01T22:21:00,11160
spelling-bee,2024-07-01T22:22:00,11132
spelling-bee,2024-07-01T22:23:00,11088
spelling-bee,2024-07-01T22:24:00,11051
spelling-bee,2024-07-01T22:25:00,11021
spelling-bee,2024-07-01T22:26:00,11079
spelling-bee,2024-07-01T22:27:00,10893
spelling-bee,2024-07-01T22:28:00,11001
spelling-bee,2024-07-01T22:29:00,10898
spelling-bee,2024-07-01T22:30:00,10990
spelling-bee,2024-07-01T22:31:00,10946
spelling-bee,2024-07-01T22:32:00,10788
spelling-bee,2024-07-01T22:33:00,10817
spelling-bee,2024-07-01T22:34:00,10894
spelling-bee,2024-07-01T22:35:00,10876
spelling-bee,2024-07-01T22:36:00,10506
spelling-bee,2024-07-01T22:37:00,10457
spelling-bee,2024-07-01T22:38:00,10444
spelling-bee,2024-07-01T22:39:00,10720
spelling-bee,2024-07-01T22:40:00,10704
spelling-bee,2024-07-01T22:41:00,10528
spelling-bee,2024-07-01T22:42:00,10724
spelling-bee,2024-07-01T22:43:00,10624
spelling-bee,2024-07-01T22:44:00,10612
spelling-bee,2024-07-01T22:45:00,10529
spelling-bee,2024-07-01T22:46:00,10464
spelling-bee,2024-07-01T22:47:00,10443
spelling-bee,2024-07-01T22:48:00,10474
spelling-bee,2024-07-01T22:49:00,10336
spelling-bee,2024-07-01T22:50:00,10483
spelling-bee,2024-07-01T22:51:00,10311
spelling-bee,2024-07-01T22:52:00,10287
spelling-bee,2024-07-01T22:53:00,10433
spelling-bee,2024-07-01T22:54:00,10250
spelling-bee,2024-07-01T22:55:00,10201
spelling-bee,2024-07-01T22:56:00,10068
spelling-bee,2024-07-01T22:57:00,10126
spelling-bee,2024-07-01T22:58:00,9902
spelling-bee,2024-07-01T22:59:00,9998
spelling-bee,2024-07-01T23:00:00,10061
spelling-bee,2024-07-01T23:01:00,9817
spelling-bee,2024-07-01T23:02:00,9807
spelling-bee,2024-07-01T23:03:00,9862
spelling-bee,2024-07-01T23:04:00,9803
spelling-bee,2024-07-01T23:05:00,9636
spelling-bee,2024-07-01T23:06:00,9533
spelling-bee,2024-07-01T23:07:00,9467
spelling-bee,2024-07-01T23:08:00,9612
spelling-bee,2024-07-01T23:09:00,9650
spelling-bee,2024-07-01T23:10:00,9632
spelling-bee,2024-07-01T23:11:00,9709
spelling-bee,2024-07-01T23:12:00,9619
spelling-bee,2024-07-01T23:13:00,9676
spelling-bee,2024-07-01T23:14:00,9598
spelling-bee,2024-07-01T23:15:00,9567
spelling-bee,2024-07-01T23:16:00,9505
spelling-bee,2024-07-01T23:17:00,9374
spelling-bee,2024-07-01T23:18:00,9243
spelling-bee,2024-07-01T23:19:00,9347
spelling-bee,2024-07-01T23:20:00,9362
spelling-bee,2024-07-01T23:21:00,9384
spelling-bee,2024-07-01T23:22:00,9344
spelling-bee,2024-07-01T23:23:00,9258
spelling-bee,2024-07-01T23:24:00,9191
spelling-bee,2024-07-01T23:25:00,9145
spelling-bee,2024-07-01T23:26:00,9113
spelling-bee,2024-07-01T23:27:00,9050
spelling-bee,2024-07-01T23:28:00,9140
spelling-bee,2024-07-01T23:29:00,9022
spelling-bee,2024-07-01T23:30:00,8974
spelling-bee,2024-07-01T23:31:00,8959
spelling-bee,2024-07-01T23:32:00,8936
spelling-bee,2024-07-01T23:33:00,8967
spelling-bee,2024-07-01T23:34:00,8930
spelling-bee,2024-07-01T23:35:00,8863
spelling-bee,2024-07-01T23:36:00,8739
spelling-bee,2024-07-01T23:37:00,8694
spelling-bee,2024-07-01T23:38:00,8699
spelling-bee,2024-07-01T23:39:00,8669
spelling-bee,2024-07-01T23:40:00,8525
spelling-bee,2024-07-01T23:41:00,8696
spelling-bee,2024-07-01T23:42:00,8597
spelling-bee,2024-07-01T23:43:00,8493
spelling-bee,2024-07-01T23:44:00,8438
spelling-bee,2024-07-01T23:45:00,8429
spelling-bee,2024-07-01T23:46:00,8469
spelling-bee,2024-07-01T23:47:00,8281
spelling-bee,2024-07-01T23:48:00,8260
spelling-bee,2024-07-01T23:49:00,8276
spelling-bee,2024-07-01T23:50:00,8278
spelling-bee,2024-07-01T23:51:00,8255
spelling-bee,2024-07-01T23:52:00,8124
spelling-bee,2024-07-01T23:53:00,7958
spelling-bee,2024-07-01T23:54:00,7949
spelling-bee,2024-07-01T23:55:00,8039
spelling-bee,2024-07-01T23:56:00,8055
spelling-bee,2024-07-01T23:57:00,8040
spelling-bee,2024-07-01T23:58:00,8114
spelling-bee,2024-07-01T23:59:00,8054
strands,2024-07-01T00:00:00,9342
strands,2024-07-01T00:01:00,11802
strands,2024-07-01T00:02:00,14471
strands,2024-07-01T00:03:00,16739
strands,2024-07-01T00:04:00,18463
strands,2024-07-01T00:05:00,20073
strands,2024-07-01T00:06:00,21298
strands,2024-07-01T00:07:00,22049
strands,2024-07-01T00:08:00,22495
strands,2024-07-01T00:09:00,22737
strands,2024-07-01T00:10:00,22871
strands,2024-07-01T00:11:00,22811
strands,2024-07-01T00:12:00,22982
strands,2024-07-01T00:13:00,22906
strands,2024-07-01T00:14:00,22693
strands,2024-07-01T00:15:00,22433
strands,2024-07-01T00:16:00,22235
strands,2024-07-01T00:17:00,21866
strands,2024-07-01T00:18:00,21660
strands,2024-07-01T00:19:00,21386
strands,2024-07-01T00:20:00,21113
strands,2024-07-01T00:21:00,20837
strands,2024-07-01T00:22:00,20542
strands,2024-07-01T00:23:00,20232
strands,2024-07-01T00:24:00,20009
strands,2024-07-01T00:25:00,19734
strands,2024-07-01T00:26:00,19601
strands,2024-07-01T00:27:00,19504
strands,2024-07-01T00:28:00,19387
strands,2024-07-01T00:29:00,19101
strands,2024-07-01T00:30:00,18840
strands,2024-07-01T00:31:00,18782
strands,2024-07-01T00:32:00,18820
strands,2024-07-01T00:33:00,18610
strands,2024-07-01T00:34:00,18488
strands,2024-07-01T00:35:00,18300
strands,2024-07-01T00:36:00,18069
strands,2024-07-01T00:37:00,17990
strands,2024-07-01T00:38:00,17912
strands,2024-07-01T00:39:00,17787
strands,2024-07-01T00:40:00,17705
strands,2024-07-01T00:41:00,17416
strands,2024-07-01T00:42:00,17349
strands,2024-07-01T00:43:00,17176
strands,2024-07-01T00:44:00,17098
strands,2024-07-01T00:45:00,16928
strands,2024-07-01T00:46:00,16769
strands,2024-07-01T00:47:00,16668
strands,2024-07-01T00:48:00,16869
strands,2024-07-01T00:49:00,16606
strands,2024-07-01T00:50:00,16468
strands,2024-07-01T00:51:00,16286
strands,2024-07-01T00:52:00,16292
strands,2024-07-01T00:53:00,16322
strands,2024-07-01T00:54:00,15998
strands,2024-07-01T00:55:00,16096
strands,2024-07-01T00:56:00,15846
strands,2024-07-01T00:57:00,15986
strands,2024-07-01T00:58:00,16006
strands,2024-07-01T00:59:00,16049
strands,2024-07-01T01:00:00,16202
strands,2024-07-01T01:01:00,16472
strands,2024-07-01T01:02:00,16839
strands,2024-07-01T01:03:00,17017
strands,2024-07-01T01:04:00,17463
strands,2024-07-01T01:05:00,17592
strands,2024-07-01T01:06:00,17931
strands,2024-07-01T01:07:00,17870
strands,2024-07-01T01:08:00,17906
strands,2024-07-01T01:09:00,17928
strands,2024-07-01T01:10:00,18118
strands,2024-07-01T01:11:00,17970
strands,2024-07-01T01:12:00,17740
strands,2024-07-01T01:13:00,17524
strands,2024-07-01T01:14:00,17308
strands,2024-07-01T01:15:00,17251
strands,2024-07-01T01:16:00,16877
strands,2024-07-01T01:17:00,16875
strands,2024-07-01T01:18:00,16765
strands,2024-07-01T01:19:00,16588
strands,2024-07-01T01:20:00,16447
strands,2024-07-01T01:21:00,16192
strands,2024-07-01T01:22:00,16267
strands,2024-07-01T01:23:00,16356
strands,2024-07-01T01:24:00,16258
strands,2024-07-01T01:25:00,16293
strands,2024-07-01T01:26:00,16026
strands,2024-07-01T01:27:00,15811
strands,2024-07-01T01:28:00,15780
strands,2024-07-01T01:29:00,15733
strands,2024-07-01T01:30:00,15462
strands,2024-07-01T01:31:00,15230
strands,2024-07-01T01:32:00,15158
strands,2024-07-01T01:33:00,15060
strands,2024-07-01T01:34:00,15125
strands,2024-07-01T01:35:00,15165
strands,2024-07-01T01:36:00,15029
strands,2024-07-01T01:37:00,14878
strands,2024-07-01T01:38:00,14928
strands,2024-07-01T01:39:00,14893
strands,2024-07-01T01:40:00,14723
strands,2024-07-01T01:41:00,14657
strands,2024-07-01T01:42:00,14730
strands,2024-07-01T01:43:00,14686
strands,2024-07-01T01:44:00,14609
strands,2024-07-01T01:45:00,14641
strands,2024-07-01T01:46:00,14487
strands,2024-07-01T01:47:00,14459
strands,2024-07-01T01:48:00,14391
strands,2024-07-01T01:49:00,14351
strands,2024-07-01T01:50:00,14401
strands,2024-07-01T01:51:00,14451
strands,2024-07-01T01:52:00,14317
strands,2024-07-01T01:53:00,14269
strands,2024-07-01T01:54:00,14143
strands,2024-07-01T01:55:00,14014
strands,2024-07-01T01:56:00,13950
strands,2024-07-01T01:57:00,13878
strands,2024-07-01T01:58:00,13806
strands,2024-07-01T01:59:00,13822
strands,2024-07-01T02:00:00,13886
strands,2024-07-01T02:01:00,13913
strands,2024-07-01T02:02:00,13951
strands,2024-07-01T02:03:00,13980
strands,2024-07-01T02:04:00,13955
strands,2024-07-01T02:05:00,14004
strands,2024-07-01T02:06:00,14130
strands,2024-07-01T02:07:00,14063
strands,2024-07-01T02:08:00,14080
strands,2024-07-01T02:09:00,14041
strands,2024-07-01T02:10:00,13802
strands,2024-07-01T02:11:00,13843
strands,2024-07-01T02:12:00,14025
strands,2024-07-01T02:13:00,13961
strands,2024-07-01T02:14:00,13943
strands,2024-07-01T02:15:00,13812
strands,2024-07-01T02:16:00,13796
strands,2024-07-01T02:17:00,13784
strands,2024-07-01T02:18:00,13797
strands,2024-07-01T02:19:00,13795
strands,2024-07-01T02:20:00,13866
strands,2024-07-01T02:21:00,13791
strands,2024-07-01T02:22:00,13729
strands,2024-07-01T02:23:00,13580
strands,2024-07-01T02:24:00,13420
strands,2024-07-01T02:25:00,13339
strands,2024-07-01T02:26:00,13251
strands,2024-07-01T02:27:00,13248
strands,2024-07-01T02:28:00,13046
strands,2024-07-01T02:29:00,13116
strands,2024-07-01T02:30:00,13036
strands,2024-07-01T02:31:00,13034
strands,2024-07-01T02:32:00,13065
strands,2024-07-01T02:33:00,13031
strands,2024-07-01T02:34:00,13119
strands,2024-07-01T02:35:00,13184
strands,2024-07-01T02:36:00,13163
strands,2024-07-01T02:37:00,13255
strands,2024-07-01T02:38:00,13165
strands,2024-07-01T02:39:00,13002
strands,2024-07-01T02:40:00,13010
strands,2024-07-01T02:41:00,12900
strands,2024-07-01T02:42:00,12831
strands,2024-07-01T02:43:00,12849
strands,2024-07-01T02:44:00,12769
strands,2024-07-01T02:45:00,12495
strands,2024-07-01T02:46:00,12549
strands,2024-07-01T02:47:00,12370
strands,2024-07-01T02:48:00,12344
strands,2024-07-01T02:49:00,12361
strands,2024-07-01T02:50:00,12364
strands,2024-07-01T02:51:00,12369
strands,2024-07-01T02:52:00,12423
strands,2024-07-01T02:53:00,12408
strands,2024-07-01T02:54:00,12219
strands,2024-07-01T02:55:00,12283
strands,2024-07-01T02:56:00,12105
strands,2024-07-01T02:57:00,12175
strands,2024-07-01T02:58:00,12091
strands,2024-07-01T02:59:00,12045
strands,2024-07-01T03:00:00,12369
strands,2024-07-01T03:01:00,12324
strands,2024-07-01T03:02:00,12468
strands,2024-07-01T03:03:00,12841
strands,2024-07-01T03:04:00,13127
strands,2024-07-01T03:05:00,13286
strands,2024-07-01T03:06:00,13582
strands,2024-07-01T03:07:00,13744
strands,2024-07-01T03:08:00,13761
strands,2024-07-01T03:09:00,13673
strands,2024-07-01T03:10:00,13749
strands,2024-07-01T03:11:00,13732
strands,2024-07-01T03:12:00,13878
strands,2024-07-01T03:13:00,13762
strands,2024-07-01T03:14:00,13586
strands,2024-07-01T03:15:00,13408
strands,2024-07-01T03:16:00,13396
strands,2024-07-01T03:17:00,13261
strands,2024-07-01T03:18:00,13337
strands,2024-07-01T03:19:00,13320
strands,2024-07-01T03:20:00,13244
strands,2024-07-01T03:21:00,13108
strands,2024-07-01T03:22:00,12979
strands,2024-07-01T03:23:00,12829
strands,2024-07-01T03:24:00,12743
strands,2024-07-01T03:25:00,12639
strands,2024-07-01T03:26:00,12652
strands,2024-07-01T03:27:00,12429
strands,2024-07-01T03:28:00,12299
strands,2024-07-01T03:29:00,12244
strands,2024-07-01T03:30:00,11989
strands,2024-07-01T03:31:00,11887
strands,2024-07-01T03:32:00,11985
strands,2024-07-01T03:33:00,11884
strands,2024-07-01T03:34:00,11895
strands,2024-07-01T03:35:00,11619
strands,2024-07-01T03:36:00,11665
strands,2024-07-01T03:37:00,11621
strands,2024-07-01T03:38:00,11613
strands,2024-07-01T03:39:00,11709
strands,2024-07-01T03:40:00,11554
strands,2024-07-01T03:41:00,11620
strands,2024-07-01T03:42:00,11471
strands,2024-07-01T03:43:00,11345
strands,2024-07-01T03:44:00,11285
strands,2024-07-01T03:45:00,11275
strands,2024-07-01T03:46:00,11160
strands,2024-07-01T03:47:00,11086
strands,2024-07-01T03:48:00,11068
strands,2024-07-01T03:49:00,10893
strands,2024-07-01T03:50:00,10996
strands,2024-07-01T03:51:00,11003
strands,2024-07-01T03:52:00,10914
strands,2024-07-01T03:53:00,10869
strands,2024-07-01T03:54:00,10789
strands,2024-07-01T03:55:00,10691
strands,2024-07-01T03:56:00,10674
strands,2024-07-01T03:57:00,10664
strands,2024-07-01T03:58:00,10584
strands,2024-07-01T03:59:00,10505
strands,2024-07-01T04:00:00,10353
strands,2024-07-01T04:01:00,10245
strands,2024-07-01T04:02:00,10246
strands,2024-07-01T04:03:00,10229
strands,2024-07-01T04:04:00,10291
strands,2024-07-01T04:05:00,10140
strands,2024-07-01T04:06:00,10230
strands,2024-07-01T04:07:00,10293
strands,2024-07-01T04:08:00,10052
strands,2024-07-01T04:09:00,10050
strands,2024-07-01T04:10:00,10165
strands,2024-07-01T04:11:00,10181
strands,2024-07-01T04:12:00,10138
strands,2024-07-01T04:13:00,10098
strands,2024-07-01T04:14:00,10120
strands,2024-07-01T04:15:00,10073
strands,2024-07-01T04:16:00,10089
strands,2024-07-01T04:17:00,10059
strands,2024-07-01T04:18:00,9973
strands,2024-07-01T04:19:00,10021
strands,2024-07-01T04:20:00,9925
strands,2024-07-01T04:21:00,10022
strands,2024-07-01T04:22:00,9999
strands,2024-07-01T04:23:00,9965
strands,2024-07-01T04:24:00,9755
strands,2024-07-01T04:25:00,9871
strands,2024-07-01T04:26:00,10027
strands,2024-07-01T04:27:00,9912
strands,2024-07-01T04:28:00,9909
strands,2024-07-01T04:29:00,9747
strands,2024-07-01T04:30:00,9753
strands,2024-07-01T04:31:00,9791
strands,2024-07-01T04:32:00,9694
strands,2024-07-01T04:33:00,9621
strands,2024-07-01T04:34:00,9727
strands,2024-07-01T04:35:00,9627
strands,2024-07-01T04:36:00,9527
strands,2024-07-01T04:37:00,9745
strands,2024-07-01T04:38:00,9604
strands,2024-07-01T04:39:00,9507
strands,2024-07-01T04:40:00,9531
strands,2024-07-01T04:41:00,9571
strands,2024-07-01T04:42:00,9569
